word,meaning,proposed_domain,confidence,reason
"feedback","反馈；成果，资料；回复 | 反馈； 反馈信息 | 回授， 反馈， 反应","expression","0.2","keyword rule did not produce a confident match"
"hazard","尝试着做； 冒…风险 | 赌运气；冒…的危险，使遭受危险 | 危险，冒险；冒险的事 | 危险；公害 | 危险，公害 (n.) | 尝试着做， 冒…风险 (vt.)","time","0.2","keyword rule did not produce a confident match"
"proof","证据，证明；校样，样张 | 耐…的， 能防…的 | 耐…的， 能防…的 (adj.) | 证据，证明；校样，样张 (n.)","time","0.2","keyword rule did not produce a confident match"
"timber","木材， 原木； 大木料， 栋木","state","0.2","keyword rule did not produce a confident match"
"roar","吼叫，怒号，咆哮；轰鸣；大声喊出，大声表示 | 呐喊声， 咆哮声， 吼叫声； 轰鸣","control","0.2","keyword rule did not produce a confident match"
"presence","出席， 到场； 存在； 仪表， 仪态","expression","0.2","keyword rule did not produce a confident match"
"phase","阶段； 方面； 相， 相位 | 阶段； 方面； 相， 相位 (n.)","expression","0.2","keyword rule did not produce a confident match"
"efficiency","效率； 功效， 效能 | 效率； 功效， 效能 (n.)","expression","0.2","keyword rule did not produce a confident match"
"beggar","乞丐 | 使贫穷","control","0.2","keyword rule did not produce a confident match"
"innovative","创新的， 革新的","quantity","0.2","keyword rule did not produce a confident match"
"insight","洞察力； 洞悉； 深刻见解 | 洞察力； 洞悉， 深刻的见解 (n.)","relation","0.2","keyword rule did not produce a confident match"
"fabric","织物， 纺织品； 结构 | 织物， 纺织品； 结构 (n.)","change","0.2","keyword rule did not produce a confident match"
"revolutionary","革命的，革新的 | 革命者 | 革命的；革新的 (adj.) | 革命者 (n.)","change","0.2","keyword rule did not produce a confident match"
"sexual","性的， 两性的； 性别的","time","0.2","keyword rule did not produce a confident match"
"sympathetic","同情的； 和谐的； 赞同的， 支持的； 合意的 | 同情的； 和谐的； 赞同的， 支持的； 合意的 (adj.)","state","0.2","keyword rule did not produce a confident match"
"freight","运送；装货；使充满 | 货运；运费；船货 | 货运；货物；运费 | 运送","expression","0.2","keyword rule did not produce a confident match"
"distribution","分发， 分配； 分布 | 分发， 分配， 分布 (n.)","control","0.2","keyword rule did not produce a confident match"
"derive","取得； 起源 | 起源， 衍生 (vi.) | 取得，得到；追溯…的起源或来由 (vt.)","change","0.2","keyword rule did not produce a confident match"
"capacity","能力；容量；资格，地位；生产力 | 容量； 能力， 才能； 能量； 身份， 地位 | 容量； 能力； 能量； 才能； 身份， 地位 (n.)","judgment","0.2","keyword rule did not produce a confident match"
"cope","应付， 处理 | 应付， 处理 (vi.)","change","0.2","keyword rule did not produce a confident match"
"confess","供认， 坦白； 承认","economy","0.2","keyword rule did not produce a confident match"
"feature","起重要作用 | 特征，特色；面貌；特写，专题节目；故事片 | 突出；由…主演 | 特征，特色；面貌；特写，专题节目；故事片 (n.) | 突出； 由…主演 (vt.)","control","0.2","keyword rule did not produce a confident match"
"lean","倾斜；屈身；靠 | 瘦的； 贫瘠的","society","0.2","keyword rule did not produce a confident match"
"leap","跳，跃 | 跳跃； 骤变","time","0.2","keyword rule did not produce a confident match"
"waterproof","不透水的， 防水的","action","0.2","keyword rule did not produce a confident match"
"sensible","明智的； 通情达理的； 合乎情理的； 意识到的，能感觉到的； | 可感觉到的东西； 敏感的人； | 明智的； 合情理的； 有知觉的 | 明智的， 合情理的 (adj.)","expression","0.2","keyword rule did not produce a confident match"
"objection","反对， 异议； 反对的理由 | 反对， 异议； 反对的理由 (n.)","economy","0.2","keyword rule did not produce a confident match"
"dispute","辩论；怀疑；阻止；抗拒 | 辩论；争吵 | 争论， 争执； 对…表示异议 | 争论","time","0.2","keyword rule did not produce a confident match"
"observation","注意， 观察； 言论， 评论； 观察资料","society","0.2","keyword rule did not produce a confident match"
"inhabitant","居民， 住户 | 居民， 住户 (n.)","relation","0.2","keyword rule did not produce a confident match"
"site","地点；位置；场所 | 设置；为…选址 | 地点，场所 | 使坐落在； 设置","action","0.2","keyword rule did not produce a confident match"
"emotion","情感；情绪 | 情感， 感情； 激动 | 情感， 感情； 激动 (n.)","state","0.2","keyword rule did not produce a confident match"
"massive","大量的；巨大的，厚重的；魁伟的 | 大的， 大而重的； 大块的； 大量的， 大规模的 | 大的， 大而重的； 大块的； 大量的， 大规模的 (adj.)","control","0.2","keyword rule did not produce a confident match"
"cease","停止， 终止","economy","0.2","keyword rule did not produce a confident match"
"asset","资产；优点；有用的东西；有利条件；财产；有价值的人或物 | 资产， 财产； 有价值的特性或技能， 优点 | 资产， 财产； 有价值的特性或技能， 优点 (n.)","control","0.2","keyword rule did not produce a confident match"
"scarce","缺乏的， 不足的； 稀少的， 罕见的 | 缺乏的，不足的；稀有的 | 仅仅；几乎不；几乎没有","expression","0.2","keyword rule did not produce a confident match"
"mathematical","数学的","time","0.2","keyword rule did not produce a confident match"
"reveal","显示；透露；揭露；泄露 | 揭露；暴露；门侧，窗侧 | 揭露， 泄露； 展现， 显示 | 揭露， 泄露； 展现， 显示 (vt.)","change","0.2","keyword rule did not produce a confident match"
"vibrate","颤动","action","0.2","keyword rule did not produce a confident match"
"condense","冷凝， 凝结； 浓缩， 压缩， 简缩 | 使冷凝， 使凝结； 浓缩， 压缩， 简缩 (vt.)","state","0.2","keyword rule did not produce a confident match"
"realistic","现实的； 实际可行的； 现实主义的； 逼真的 | 现实的； 实际可行的； 现实主义的， 逼真的 (adj.)","cognition","0.2","keyword rule did not produce a confident match"
"tag","尾随 | 附加语；标签 | 给…加上标签","control","0.2","keyword rule did not produce a confident match"
"individual","个人， 个体 | 个人的；个别的；独特的 | 个人，个体 | 个别的；独特的 | 个别的；独特的 (adj.) | 个人， 个体 (n.)","economy","0.2","keyword rule did not produce a confident match"
"nuisance","讨厌的东西 | 讨厌的人； 麻烦事 (n.)","relation","0.2","keyword rule did not produce a confident match"
"nightmare","噩梦； 可怕的事物， 无法摆脱的恐惧","quantity","0.2","keyword rule did not produce a confident match"
"cord","细绳， 粗线， 索； 灯芯绒裤 | 细绳， 粗线， 索； 灯芯绒裤 (n.)","control","0.2","keyword rule did not produce a confident match"
"core","果实的心； 核心， 要点","action","0.2","keyword rule did not produce a confident match"
"council","理事会， 委员会 | 委员会；会议；理事会；地方议会；顾问班子 | 理事会， 委员会 (n.)","action","0.2","keyword rule did not produce a confident match"
"enforce","实施，执行；强迫，强制 | 实施， 执行； 强制， 强迫， 迫使 | 实施， 执行； 强制， 强迫， 迫使 (vt.)","judgment","0.2","keyword rule did not produce a confident match"
"penalty","罚款，罚金；处罚 | 处罚， 惩罚； 罚金 | 处罚， 惩罚； 罚金 (n.)","economy","0.2","keyword rule did not produce a confident match"
"sociology","社会学 | 社会学 (n.)","cognition","0.2","keyword rule did not produce a confident match"
"distinct","与其他不同的； 清楚的， 明显的 | 与其他不同的； 清楚的， 明确的 (adj.)","relation","0.2","keyword rule did not produce a confident match"
"scale","攀登， 爬越 | 规模；比例；鳞；刻度；天平；数值范围 | 衡量；攀登；剥落；生水垢 | 大小，规模；等级，级别；天平，磅秤；比例；刻度，标度；鳞 | 大小，规模；等级，级别；天平，磅秤；比例；刻度，标度；鳞 (n.) | 攀登， 爬越 (vt.)","control","0.2","keyword rule did not produce a confident match"
"recovery","恢复， 痊愈； 追回， 寻回， 收复 | 恢复， 痊愈； 追回， 寻回， 收复 (n.)","change","0.2","keyword rule did not produce a confident match"
"hedge","用篱笆围； 避免直接回答 | 用树篱笆围住；避免作正面答复 | 对冲，套期保值；树篱；障碍 | 篱笆，树篱；障碍物","action","0.2","keyword rule did not produce a confident match"
"limp","跛行 | 软的；不强壮的 | 〔因一腿受伤而〕跛行，一瘸一拐地走 | 一瘸一拐地走，蹒跚 (vi.) | 软弱的，无生气的，无精神的；软的，松沓的 (adj.) | 跛行 (n.)","relation","0.2","keyword rule did not produce a confident match"
"continual","持续不断的；频繁的 | 连续的； 频频的 | 连续的； 频频的 (adj.)","expression","0.2","keyword rule did not produce a confident match"
"herd","兽群，牧群 | 放牧","quantity","0.2","keyword rule did not produce a confident match"
"limb","肢， 臂， 腿； 树枝 | 肢， 臂， 腿； 树枝 (n.)","cognition","0.2","keyword rule did not produce a confident match"
"motion","打手势， 示意 | 运动；手势，眼色，动作；提议","relation","0.2","keyword rule did not produce a confident match"
"limited","有限的","cognition","0.2","keyword rule did not produce a confident match"
"confidence","信任； 信心 | 信任， 信赖； 信心， 自信 | 信任， 信赖； 信心， 自信 (n.)","judgment","0.2","keyword rule did not produce a confident match"
"fearful","害怕的， 可怕的； 不安的， 忧虑的","economy","0.2","keyword rule did not produce a confident match"
"fertilizer","肥料 | 肥料 (n.)","society","0.2","keyword rule did not produce a confident match"
"fragment","成碎片 | 碎片，破片，碎块","cognition","0.2","keyword rule did not produce a confident match"
"corresponding","相应的， 符合的 | 相应的， 符合的 (adj.)","expression","0.2","keyword rule did not produce a confident match"
